Station_ID,City,State,Latitude,Longitude,Charger_Type,Capacity_KW,Cost_Per_Unit,Status
KA-MAN-0250,Mangalore,Karnataka,12.88990135044236,74.90444128225184,AC Slow,11.0,19.91,Operational
KA-BAN-0251,Bangalore,Karnataka,12.928684885417853,77.52988565277776,AC Slow,7.2,19.5,Operational
KA-BAN-0252,Bangalore,Karnataka,12.867383390696576,77.7440597819051,DC Fast,150.0,25.89,Operational
KA-BEL-0253,Belgaum,Karnataka,16.00063349090363,74.44014608509647,AC Slow,11.0,13.41,Operational
KA-BEL-0254,Belgaum,Karnataka,15.811427969321393,74.55613544957335,AC Slow,11.0,20.67,Operational
KA-BAN-0255,Bangalore,Karnataka,12.97921116536318,77.57954412942277,AC Slow,7.2,16.54,Operational
KA-BEL-0256,Belgaum,Karnataka,15.841119739865656,74.475715192465,AC Slow,11.0,17.22,Operational
KA-BAN-0257,Bangalore,Karnataka,12.929232971881524,77.69699400188333,AC Slow,11.0,13.22,Operational
KA-MAN-0258,Mangalore,Karnataka,12.835250434183854,74.82754355704492,AC Slow,3.3,13.31,Operational
KA-BEL-0259,Belgaum,Karnataka,15.752781997189098,74.64512123765017,Hybrid,7.2,22.25,Operational
KA-MYS-0260,Mysore,Karnataka,12.398439158622269,76.60990471477248,AC Slow,7.2,12.81,Operational
KA-BAN-0261,Bangalore,Karnataka,12.899166338935176,77.6286457546465,DC Fast,50.0,24.54,Operational
KA-BEL-0262,Belgaum,Karnataka,15.91204567947086,74.52339361237622,AC Slow,7.2,18.03,Operational
KA-HUB-0263,Hubli,Karnataka,15.056890358978508,74.96911186454098,AC Slow,3.3,13.49,Operational
KA-HUB-0264,Hubli,Karnataka,15.40600467144847,75.13575731887039,DC Fast,50.0,27.39,Operational
KA-BEL-0265,Belgaum,Karnataka,15.867519908543674,74.40704250191914,AC Slow,7.2,18.48,Operational
KA-HUB-0266,Hubli,Karnataka,15.309435609758237,75.1721926010586,DC Fast,150.0,19.07,Operational
KA-BAN-0267,Bangalore,Karnataka,13.066775490540218,77.44383216018053,DC Fast,150.0,22.04,Operational
KA-HUB-0268,Hubli,Karnataka,15.337346598497678,75.20130316266219,Hybrid,7.2,18.24,Operational
KA-HUB-0269,Hubli,Karnataka,15.367420942246723,74.91605688530692,Hybrid,3.3,25.8,Operational
KA-BAN-0270,Bangalore,Karnataka,12.949638183576372,77.52640621991183,AC Slow,11.0,14.01,Operational
KA-MYS-0271,Mysore,Karnataka,12.237651552222523,76.80486688047912,Hybrid,7.2,20.59,Operational
KA-HUB-0272,Hubli,Karnataka,15.385961925108207,75.13002891142531,AC Slow,11.0,12.75,Operational
KA-HUB-0273,Hubli,Karnataka,15.363414674289833,75.19646254742354,Hybrid,7.2,24.24,Operational
KA-BAN-0274,Bangalore,Karnataka,12.98887390462188,77.57023598892906,AC Slow,11.0,17.88,Operational
KA-BAN-0275,Bangalore,Karnataka,12.889658649641682,77.6079113245071,DC Fast,50.0,25.98,Operational
KA-BAN-0276,Bangalore,Karnataka,12.73338815040514,77.64942653410776,AC Slow,3.3,16.77,Operational
KA-BEL-0277,Belgaum,Karnataka,15.764618286144064,74.34419639337301,DC Fast,25.0,18.83,Operational
KA-BAN-0278,Bangalore,Karnataka,13.032768845352372,77.64874247178241,AC Slow,3.3,21.1,Operational
KA-MYS-0279,Mysore,Karnataka,12.31654080951513,76.6195487634411,AC Slow,11.0,18.64,Operational
KA-BAN-0280,Bangalore,Karnataka,13.132839419955285,77.64349930519725,AC Slow,11.0,21.92,Operational
KA-BEL-0281,Belgaum,Karnataka,15.807162814191505,74.56490681618227,AC Slow,11.0,16.66,Operational
KA-BEL-0282,Belgaum,Karnataka,15.851555042159069,74.39493274046185,Hybrid,3.3,19.87,Operational
KA-BAN-0283,Bangalore,Karnataka,12.851857035384139,77.47506577421153,Hybrid,3.3,20.59,Operational
KA-MAN-0284,Mangalore,Karnataka,12.926283844020896,74.88949199875736,AC Slow,11.0,17.04,Operational
KA-BAN-0285,Bangalore,Karnataka,12.947970929361638,77.74449316359706,AC Slow,11.0,13.3,Operational
KA-HUB-0286,Hubli,Karnataka,15.390746154613588,75.08566287145698,AC Slow,7.2,21.1,Operational
KA-BAN-0287,Bangalore,Karnataka,13.030677110030705,77.49849874554666,AC Slow,3.3,17.8,Operational
KA-BAN-0288,Bangalore,Karnataka,13.053214181263199,77.60207258792555,AC Slow,7.2,17.79,Operational
KA-BEL-0289,Belgaum,Karnataka,15.847130186489988,74.55582888796852,DC Fast,25.0,25.53,Operational
KA-BAN-0290,Bangalore,Karnataka,12.965424899501077,77.74587122132097,AC Slow,7.2,15.45,Operational
KA-BAN-0291,Bangalore,Karnataka,13.008265789862374,77.59014987197547,DC Fast,150.0,24.48,Operational
KA-BAN-0292,Bangalore,Karnataka,12.925921823593438,77.65567730442045,AC Slow,11.0,18.14,Operational
KA-BAN-0293,Bangalore,Karnataka,12.951382285750949,77.58528133668086,Hybrid,7.2,23.0,Operational
KA-BAN-0294,Bangalore,Karnataka,12.841711770431228,77.77185646550944,AC Slow,11.0,15.68,Operational
KA-BAN-0295,Bangalore,Karnataka,13.079879326127474,77.47658529702169,AC Slow,11.0,18.07,Operational
KA-BAN-0296,Bangalore,Karnataka,13.084367964871559,77.57198370997317,Hybrid,7.2,24.91,Operational
KA-MAN-0297,Mangalore,Karnataka,12.844236849410064,74.77274636963597,AC Slow,3.3,19.59,Operational
KA-BAN-0298,Bangalore,Karnataka,12.819469161307751,77.70067061215569,AC Slow,11.0,21.36,Operational
KA-MAN-0299,Mangalore,Karnataka,13.104339084556567,74.8395653676381,AC Slow,3.3,19.77,Operational
KA-BAN-0300,Bangalore,Karnataka,13.005993207653272,77.62268001039791,Hybrid,3.3,26.5,Operational
KA-BAN-0301,Bangalore,Karnataka,12.984330536559634,77.56198735987591,AC Slow,11.0,18.0,Operational
KA-BEL-0302,Belgaum,Karnataka,15.862401516649099,74.37081875930004,AC Slow,3.3,15.7,Operational
KA-BAN-0303,Bangalore,Karnataka,12.984323791966158,77.62751850710409,AC Slow,7.2,18.5,Operational
KA-BEL-0304,Belgaum,Karnataka,15.886556089743051,74.47335217673626,AC Slow,3.3,20.08,Operational
KA-MAN-0305,Mangalore,Karnataka,12.875730552189221,74.90855521676083,DC Fast,60.0,19.16,Operational
KA-MAN-0306,Mangalore,Karnataka,12.89532466471929,74.8355679056388,DC Fast,25.0,25.18,Operational
KA-BAN-0307,Bangalore,Karnataka,12.922236895894638,77.58128285417938,AC Slow,7.2,18.46,Operational
KA-MAN-0308,Mangalore,Karnataka,12.928229786156976,75.0370947331089,AC Slow,7.2,16.61,Operational
KA-BEL-0309,Belgaum,Karnataka,15.864697317279262,74.56775436498285,Hybrid,7.2,20.43,Operational
KA-MYS-0310,Mysore,Karnataka,12.271823056755752,76.57586889215763,Hybrid,3.3,21.28,Operational
KA-BEL-0311,Belgaum,Karnataka,15.780513181610413,74.3614887812847,Hybrid,11.0,24.09,Operational
KA-MYS-0312,Mysore,Karnataka,12.29490203520838,76.61361085574212,AC Slow,3.3,18.93,Operational
KA-MYS-0313,Mysore,Karnataka,12.313749530442548,76.7839015181604,DC Fast,50.0,20.44,Operational
KA-BEL-0314,Belgaum,Karnataka,15.993481378582562,74.42046478512025,AC Slow,3.3,14.74,Operational
KA-BEL-0315,Belgaum,Karnataka,15.84074478772061,74.51519564560571,AC Slow,11.0,16.85,Operational
KA-BAN-0316,Bangalore,Karnataka,12.707610035825375,77.51892826261603,AC Slow,3.3,16.77,Operational
KA-MYS-0317,Mysore,Karnataka,12.408580461416186,76.28808297382344,Hybrid,3.3,26.83,Operational
KA-MAN-0318,Mangalore,Karnataka,12.860258291210958,74.87818486479544,Hybrid,11.0,26.82,Operational
KA-BAN-0319,Bangalore,Karnataka,13.029690749976707,77.56660986987303,AC Slow,3.3,19.04,Operational
KA-BAN-0320,Bangalore,Karnataka,12.853471349590745,77.59162201765656,DC Fast,25.0,22.63,Operational
KA-HUB-0321,Hubli,Karnataka,15.59301810484855,75.25442255671695,AC Slow,11.0,21.06,Operational
KA-HUB-0322,Hubli,Karnataka,15.380005031006801,74.97059646994022,DC Fast,60.0,19.57,Operational
KA-HUB-0323,Hubli,Karnataka,15.2221998839366,75.01418078504874,AC Slow,11.0,17.43,Operational
KA-BAN-0324,Bangalore,Karnataka,12.95074057953134,77.59319971017366,DC Fast,50.0,21.21,Operational
KA-BAN-0325,Bangalore,Karnataka,13.048937500157592,77.65785855679266,AC Slow,7.2,13.38,Operational
KA-MAN-0326,Mangalore,Karnataka,12.771302115119726,74.96628571270311,AC Slow,3.3,21.31,Operational
KA-BAN-0327,Bangalore,Karnataka,12.966704953298333,77.58282739360689,AC Slow,11.0,20.58,Operational
KA-BEL-0328,Belgaum,Karnataka,15.725772010833182,74.51916327005222,AC Slow,7.2,15.28,Operational
KA-BAN-0329,Bangalore,Karnataka,12.98113577556131,77.58764542189644,DC Fast,25.0,24.45,Operational
KA-MAN-0330,Mangalore,Karnataka,12.86464505907414,74.80829710738045,DC Fast,60.0,19.0,Operational
KA-BAN-0331,Bangalore,Karnataka,12.903853370651927,77.56273718831056,AC Slow,3.3,20.17,Operational
KA-BAN-0332,Bangalore,Karnataka,12.872905404289046,77.60461951660571,AC Slow,7.2,12.84,Operational
KA-MAN-0333,Mangalore,Karnataka,12.966551246489345,74.83257095153641,AC Slow,7.2,20.05,Operational
KA-BAN-0334,Bangalore,Karnataka,12.921099776512326,77.58935140557637,AC Slow,3.3,12.17,Operational
KA-BEL-0335,Belgaum,Karnataka,15.869159773687386,74.42640347212978,AC Slow,3.3,18.3,Operational
KA-BAN-0336,Bangalore,Karnataka,13.12011159357592,77.52931980269062,Hybrid,11.0,21.94,Operational
KA-MAN-0337,Mangalore,Karnataka,13.023301867794357,74.93806461029972,AC Slow,7.2,14.72,Operational
KA-HUB-0338,Hubli,Karnataka,15.422015920375696,75.26375035739895,DC Fast,25.0,21.17,Operational
KA-HUB-0339,Hubli,Karnataka,15.375824164676335,75.20960183777288,AC Slow,11.0,14.8,Operational
KA-BAN-0340,Bangalore,Karnataka,12.849128182467208,77.51120634016912,Hybrid,7.2,25.19,Operational
KA-BAN-0341,Bangalore,Karnataka,12.996667345997366,77.58837933156512,AC Slow,7.2,17.26,Operational
KA-BEL-0342,Belgaum,Karnataka,15.72953630742909,74.54762736994086,AC Slow,11.0,17.46,Operational
KA-MAN-0343,Mangalore,Karnataka,12.919621057044555,74.85031734796013,AC Slow,7.2,13.57,Operational
KA-MAN-0344,Mangalore,Karnataka,13.020039370022422,74.82908521717088,AC Slow,11.0,18.64,Operational
KA-MAN-0345,Mangalore,Karnataka,12.940033750167375,74.68074756294811,AC Slow,11.0,13.17,Operational
KA-MYS-0346,Mysore,Karnataka,12.129279661066004,76.66844703205649,AC Slow,3.3,17.96,Operational
KA-HUB-0347,Hubli,Karnataka,15.527411114862188,74.95912316046349,DC Fast,60.0,18.17,Operational
KA-BEL-0348,Belgaum,Karnataka,15.862213397290063,74.54037835963355,DC Fast,50.0,20.24,Operational
KA-BAN-0349,Bangalore,Karnataka,12.966934474434709,77.63234150185313,AC Slow,3.3,12.5,Operational
KA-MYS-0350,Mysore,Karnataka,12.377947812323432,76.6226926256867,Hybrid,7.2,24.86,Operational
KA-MAN-0351,Mangalore,Karnataka,12.932472043707167,74.71956497278285,Hybrid,7.2,18.04,Operational
KA-BAN-0352,Bangalore,Karnataka,13.160873655426947,77.6044007565885,Hybrid,11.0,18.43,Operational
KA-MYS-0353,Mysore,Karnataka,12.200012131634974,76.44853566336438,Hybrid,11.0,21.48,Operational
KA-BAN-0354,Bangalore,Karnataka,12.954122398818459,77.57997669678704,AC Slow,11.0,20.36,Operational
KA-BAN-0355,Bangalore,Karnataka,12.965515941713756,77.60436582188403,DC Fast,150.0,22.33,Operational
KA-BEL-0356,Belgaum,Karnataka,15.924055733575743,74.5119352150568,Hybrid,3.3,25.24,Operational
KA-MYS-0357,Mysore,Karnataka,12.280699724460964,76.6580036027817,AC Slow,3.3,15.13,Operational
KA-BAN-0358,Bangalore,Karnataka,12.854961410391011,77.65751009833073,AC Slow,3.3,16.67,Operational
KA-MYS-0359,Mysore,Karnataka,12.33323537262705,76.5452444449511,AC Slow,11.0,21.49,Operational
KA-BAN-0360,Bangalore,Karnataka,12.98310086546849,77.72359509666673,AC Slow,11.0,21.33,Operational
KA-BAN-0361,Bangalore,Karnataka,12.878416842903736,77.77378685933915,Hybrid,11.0,25.36,Operational
KA-BEL-0362,Belgaum,Karnataka,15.85627633405447,74.39735954117066,AC Slow,7.2,17.36,Operational
KA-HUB-0363,Hubli,Karnataka,15.317140705178943,75.17606988456018,AC Slow,11.0,14.24,Operational
KA-BAN-0364,Bangalore,Karnataka,13.023742304870433,77.61192573528274,AC Slow,3.3,16.76,Operational
KA-BEL-0365,Belgaum,Karnataka,15.726598920415297,74.61748965026064,AC Slow,3.3,15.22,Operational
KA-BAN-0366,Bangalore,Karnataka,13.175148993567932,77.7043824624909,AC Slow,11.0,19.44,Operational
KA-HUB-0367,Hubli,Karnataka,15.256698773753838,75.21476560299395,AC Slow,7.2,15.81,Operational
KA-HUB-0368,Hubli,Karnataka,15.297376019561838,75.10920591871275,AC Slow,3.3,19.84,Operational
KA-HUB-0369,Hubli,Karnataka,15.399590279068917,75.17902631781958,AC Slow,11.0,17.74,Operational
KA-BAN-0370,Bangalore,Karnataka,13.003619910012914,77.69624621345905,AC Slow,11.0,13.15,Operational
KA-BEL-0371,Belgaum,Karnataka,15.830836014008206,74.71200241378668,AC Slow,7.2,14.95,Operational
KA-BEL-0372,Belgaum,Karnataka,15.78000048031412,74.4126610999473,Hybrid,7.2,20.37,Operational
KA-MAN-0373,Mangalore,Karnataka,13.022156726024145,74.91097822276038,AC Slow,11.0,12.37,Operational
KA-BAN-0374,Bangalore,Karnataka,13.04957225713143,77.68020629357105,AC Slow,7.2,13.47,Operational
KA-MAN-0375,Mangalore,Karnataka,13.04412721762382,75.1754613797539,DC Fast,150.0,25.37,Operational
KA-BAN-0376,Bangalore,Karnataka,12.975510548890808,77.65733433823587,AC Slow,7.2,19.07,Operational
KA-BAN-0377,Bangalore,Karnataka,12.925961221754072,77.63227184948946,AC Slow,11.0,15.64,Operational
KA-HUB-0378,Hubli,Karnataka,15.24411503381522,75.16184538362607,AC Slow,3.3,18.94,Operational
KA-HUB-0379,Hubli,Karnataka,15.308689302510901,75.12005343138277,DC Fast,60.0,24.02,Operational
KA-BAN-0380,Bangalore,Karnataka,12.778703384534012,77.63171978970321,DC Fast,50.0,26.11,Operational
KA-BAN-0381,Bangalore,Karnataka,12.86955320153863,77.49476704235458,Hybrid,3.3,20.44,Operational
KA-BEL-0382,Belgaum,Karnataka,15.806238290335713,74.61418537563546,DC Fast,60.0,23.27,Operational
KA-MYS-0383,Mysore,Karnataka,12.294917301375346,76.66895783516237,DC Fast,50.0,22.48,Operational
KA-BAN-0384,Bangalore,Karnataka,13.034338067050335,77.39244024496931,DC Fast,25.0,26.54,Operational
KA-BAN-0385,Bangalore,Karnataka,12.996888667178,77.60307384995255,AC Slow,11.0,17.35,Operational
KA-BAN-0386,Bangalore,Karnataka,12.964857545342792,77.6698811581628,Hybrid,11.0,18.75,Operational
KA-MAN-0387,Mangalore,Karnataka,12.944450617546801,74.80090554490106,Hybrid,7.2,21.56,Operational
KA-BAN-0388,Bangalore,Karnataka,13.001590851835417,77.8517857041679,DC Fast,25.0,23.46,Operational
KA-MYS-0389,Mysore,Karnataka,12.385844486840577,76.46986763891952,DC Fast,50.0,19.52,Operational
KA-HUB-0390,Hubli,Karnataka,15.368777119056503,75.06437521316877,AC Slow,7.2,13.51,Operational
KA-BAN-0391,Bangalore,Karnataka,13.033874878431972,77.4609305622363,AC Slow,11.0,21.08,Operational
KA-MAN-0392,Mangalore,Karnataka,12.910799807128639,74.84203689741024,AC Slow,3.3,21.66,Operational
KA-BAN-0393,Bangalore,Karnataka,12.986434414482487,77.61427520592983,DC Fast,50.0,20.64,Operational
KA-BAN-0394,Bangalore,Karnataka,12.961928968291193,77.5862130655173,Hybrid,11.0,21.6,Operational
KA-MAN-0395,Mangalore,Karnataka,12.966697070847639,74.82174087298905,AC Slow,3.3,19.43,Operational
KA-BAN-0396,Bangalore,Karnataka,13.014044451891886,77.56111880368749,AC Slow,3.3,18.95,Operational
KA-HUB-0397,Hubli,Karnataka,15.169628083608963,75.19697816242893,AC Slow,11.0,16.71,Operational
KA-BAN-0398,Bangalore,Karnataka,13.014230537232619,77.49161333304042,Hybrid,7.2,20.58,Operational
KA-BAN-0399,Bangalore,Karnataka,12.796040626295216,77.68600676748595,AC Slow,11.0,16.06,Operational
KA-MAN-0400,Mangalore,Karnataka,13.011790273985378,74.6836497166248,Hybrid,3.3,20.48,Operational
KA-BAN-0401,Bangalore,Karnataka,13.002063066224924,77.89020376690027,AC Slow,7.2,19.37,Operational
KA-BAN-0402,Bangalore,Karnataka,12.998324723407999,77.55670090749406,AC Slow,3.3,18.0,Operational
KA-BEL-0403,Belgaum,Karnataka,15.671059116047488,74.48909303949979,AC Slow,11.0,20.77,Operational
KA-HUB-0404,Hubli,Karnataka,15.270610131011695,74.9114731749718,AC Slow,7.2,21.11,Operational
KA-MYS-0405,Mysore,Karnataka,12.316754593337325,76.6564405583935,AC Slow,11.0,16.29,Operational
KA-BAN-0406,Bangalore,Karnataka,12.869898734693363,77.64228144120763,AC Slow,7.2,17.65,Operational
KA-BAN-0407,Bangalore,Karnataka,12.999767821395498,77.67019673673317,Hybrid,11.0,23.55,Operational
KA-MYS-0408,Mysore,Karnataka,12.303853926482251,76.63387092236825,AC Slow,3.3,21.83,Operational
KA-BAN-0409,Bangalore,Karnataka,12.947229894313548,77.55838674475491,AC Slow,7.2,16.57,Operational
KA-BAN-0410,Bangalore,Karnataka,12.95782722576841,77.60826732017193,AC Slow,7.2,21.29,Operational
KA-MYS-0411,Mysore,Karnataka,12.297569247961103,76.70262422151296,AC Slow,3.3,12.26,Operational
KA-BEL-0412,Belgaum,Karnataka,15.825199314056356,74.4346435132547,DC Fast,60.0,20.69,Operational
KA-BAN-0413,Bangalore,Karnataka,12.964954189792497,77.76558698310907,Hybrid,7.2,19.19,Operational
KA-HUB-0414,Hubli,Karnataka,15.209034693239845,75.17121044321446,DC Fast,25.0,24.7,Operational
KA-HUB-0415,Hubli,Karnataka,15.331234044773232,75.22387675505964,Hybrid,7.2,26.12,Operational
KA-BAN-0416,Bangalore,Karnataka,13.054115926081703,77.65343805204657,DC Fast,50.0,20.68,Operational
KA-BAN-0417,Bangalore,Karnataka,12.992899421231865,77.62692893797366,AC Slow,3.3,21.89,Operational
KA-MYS-0418,Mysore,Karnataka,12.27189823475553,76.55276461746705,Hybrid,7.2,27.73,Operational
KA-BAN-0419,Bangalore,Karnataka,13.013125244494335,77.56728165509001,AC Slow,11.0,12.24,Operational
KA-BAN-0420,Bangalore,Karnataka,12.96167390518262,77.55234635833293,Hybrid,11.0,22.04,Operational
KA-BAN-0421,Bangalore,Karnataka,12.874717986269918,77.62770505382016,Hybrid,3.3,24.6,Operational
KA-HUB-0422,Hubli,Karnataka,15.543525101567132,75.16442454430651,AC Slow,3.3,21.42,Operational
KA-MAN-0423,Mangalore,Karnataka,12.994904779834416,74.87632386789457,DC Fast,50.0,18.83,Operational
KA-BAN-0424,Bangalore,Karnataka,12.984791942296159,77.64036292901174,AC Slow,7.2,13.42,Operational
KA-BEL-0425,Belgaum,Karnataka,15.81390031622584,74.45085466739116,Hybrid,3.3,23.83,Operational
KA-HUB-0426,Hubli,Karnataka,15.401514236765577,75.09226379526027,DC Fast,60.0,22.98,Operational
KA-BAN-0427,Bangalore,Karnataka,12.957073137727983,77.55869785169877,AC Slow,7.2,17.62,Operational
KA-BEL-0428,Belgaum,Karnataka,15.933881254894954,74.36258110100971,AC Slow,7.2,21.78,Operational
KA-MYS-0429,Mysore,Karnataka,12.218067831661724,76.57796483523461,AC Slow,7.2,21.89,Operational
KA-MAN-0430,Mangalore,Karnataka,12.93825122062077,74.85639828983922,AC Slow,11.0,20.17,Operational
KA-MYS-0431,Mysore,Karnataka,12.208747456186408,76.6717968674799,Hybrid,7.2,27.66,Operational
KA-MYS-0432,Mysore,Karnataka,12.299192552390197,76.64790864634415,AC Slow,3.3,16.54,Operational
KA-HUB-0433,Hubli,Karnataka,15.34898643065211,74.88942659651684,DC Fast,150.0,25.01,Operational
KA-BAN-0434,Bangalore,Karnataka,13.020385276215276,77.76922473787934,AC Slow,3.3,15.3,Operational
KA-MAN-0435,Mangalore,Karnataka,12.901796158789551,75.05467912588624,AC Slow,3.3,20.8,Operational
KA-BEL-0436,Belgaum,Karnataka,15.85988601923465,74.51152986032798,AC Slow,7.2,20.68,Operational
KA-MYS-0437,Mysore,Karnataka,11.952566097261242,76.69201996859331,DC Fast,25.0,27.18,Operational
KA-BAN-0438,Bangalore,Karnataka,12.974218357888887,77.60654672963929,AC Slow,11.0,16.73,Operational
KA-MAN-0439,Mangalore,Karnataka,12.922029861393856,74.83511636116518,AC Slow,7.2,15.43,Operational
KA-BEL-0440,Belgaum,Karnataka,15.915999139344185,74.51837290801727,AC Slow,7.2,20.48,Operational
KA-BAN-0441,Bangalore,Karnataka,12.942715721396196,77.55459695531138,AC Slow,11.0,15.2,Operational
KA-MYS-0442,Mysore,Karnataka,12.238659500865326,76.55528748663089,AC Slow,7.2,19.61,Operational
KA-BAN-0443,Bangalore,Karnataka,12.968766639347386,77.38388045791106,AC Slow,7.2,15.72,Operational
KA-HUB-0444,Hubli,Karnataka,15.346497197950628,75.17636660947225,Hybrid,7.2,20.0,Operational
KA-MYS-0445,Mysore,Karnataka,12.322943753544315,76.6715097634671,DC Fast,25.0,26.29,Operational
KA-BAN-0446,Bangalore,Karnataka,13.049263432234614,77.53393573839564,AC Slow,3.3,20.62,Operational
KA-MYS-0447,Mysore,Karnataka,12.293587899145384,76.5448942031984,AC Slow,7.2,20.44,Operational
KA-BAN-0448,Bangalore,Karnataka,12.756011668314839,77.72896021003329,AC Slow,3.3,13.68,Operational
KA-BAN-0449,Bangalore,Karnataka,12.854292593186342,77.49821520653727,AC Slow,7.2,15.15,Operational
KA-BEL-0450,Belgaum,Karnataka,15.840126955526493,74.46079113393563,AC Slow,11.0,21.82,Operational
KA-BAN-0451,Bangalore,Karnataka,13.125080606209556,77.41958689384572,AC Slow,11.0,18.55,Operational
KA-BAN-0452,Bangalore,Karnataka,13.058438709141077,77.56853935634119,DC Fast,150.0,19.4,Operational
KA-HUB-0453,Hubli,Karnataka,15.40598115237125,74.96826645830272,DC Fast,150.0,24.98,Operational
KA-BEL-0454,Belgaum,Karnataka,15.703856266016814,74.33883212795101,AC Slow,7.2,17.4,Operational
KA-BAN-0455,Bangalore,Karnataka,12.870071429394349,77.53464792537457,DC Fast,50.0,22.73,Operational
KA-BEL-0456,Belgaum,Karnataka,15.833822339624163,74.4945288315131,DC Fast,150.0,26.2,Operational
